id_venta,fecha,id_usuario,usuario,correo,id_producto,producto,cantidad,precio_unitario,total
1383,2026-05-08 16:32:05,51,Daniel Gomez,daniel.gomez14@gmail.com,158,Riñonera Gris,5,51.46,257.3
1384,2026-05-09 18:06:23,30,Lucia Acosta,lucia.acosta28@gmail.com,24,Camisa Flannel Azul,2,47.88,95.76
1385,2026-05-28 15:57:09,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,137,Short Minimalista Blanco,3,22.69,68.07
1386,2026-05-15 03:51:29,47,Valeria Benitez,valeria.benitez19@gmail.com,10,Camiseta Streetwear Urban,5,28.7,143.5
1387,2026-05-04 17:17:05,74,Ana Mora,ana.mora16@gmail.com,102,Chaqueta Denim Negra,3,64.74,194.22
1388,2026-05-06 09:51:54,56,Luis Cruz,luis.cruz91@gmail.com,92,Hoodie Minimalista Negro,1,51.04,51.04
1389,2026-05-26 20:31:05,23,Camila Castro,camila.castro71@gmail.com,157,Bolso Crossbody Negro,1,50.09,50.09
1390,2026-05-03 23:32:39,98,Ana Navarro,ana.navarro44@gmail.com,38,Camisa Vintage Cafe,2,67.06,134.12
1391,2026-05-16 10:28:51,27,Luis Mora,luis.mora33@gmail.com,98,Hoodie Retro Purple,3,59.26,177.78
1392,2026-05-31 00:02:49,29,Mateo Romero,mateo.romero24@gmail.com,174,Sneakers Minimalistas,1,73.38,73.38
1393,2026-05-19 13:44:18,76,Maria Gomez,maria.gomez80@gmail.com,95,Hoodie Acid Wash,1,55.15,55.15
1394,2026-05-23 06:34:18,43,Jose Rojas,jose.rojas67@gmail.com,96,Hoodie Techwear Gris,4,56.52,226.08
1395,2026-05-29 22:01:05,9,Miguel Mora,miguel.mora18@gmail.com,55,Jean Carpenter Azul,1,90.35,90.35
1396,2026-05-11 10:56:27,10,Sofia Torres,sofia.torres60@gmail.com,169,Zapatos Casuales Beige,5,66.53,332.65
1397,2026-05-20 00:58:17,12,Sofia Gomez,sofia.gomez66@gmail.com,65,Pantalon Jogger Negro,1,104.05,104.05
1398,2026-05-19 11:56:45,9,Miguel Mora,miguel.mora18@gmail.com,119,Chaqueta Windbreaker Azul,3,88.03,264.09
1399,2026-05-26 16:55:02,8,Paula Benitez,paula.benitez90@gmail.com,109,Chaqueta Oversize Gris,1,74.33,74.33
1400,2026-05-06 22:16:34,23,Camila Castro,camila.castro71@gmail.com,163,Zapatillas Running Azul,5,58.31,291.55
1401,2026-05-15 15:53:51,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,152,Pulsera Cuero Negra,2,43.24,86.48
1402,2026-05-25 15:29:13,90,Andres Ruiz,andres.ruiz70@gmail.com,68,Pantalon Wide Leg Beige,5,18.16,90.8
1403,2026-05-16 18:25:24,5,Daniel Acosta,daniel.acosta85@gmail.com,116,Chaqueta Cargo Negra,5,83.92,419.6
1404,2026-05-20 21:41:18,26,Pedro Castro,pedro.castro94@gmail.com,191,Polo Oversize Rojo,5,44.81,224.05
1405,2026-05-15 06:55:27,46,Daniel Mora,daniel.mora2@gmail.com,115,Chaqueta Vintage Denim,5,82.55,412.75
1406,2026-05-28 08:28:46,17,Pedro Gomez,pedro.gomez67@gmail.com,46,Jean Skinny Negro,2,78.02,156.04
1407,2026-05-16 16:06:16,69,Lucia Herrera,lucia.herrera62@gmail.com,189,Conjunto Urban Morado,5,40.99,204.95
1408,2026-05-30 04:10:52,51,Daniel Gomez,daniel.gomez14@gmail.com,163,Zapatillas Running Azul,3,58.31,174.93
1409,2026-05-03 18:55:03,38,Lucia Castro,lucia.castro3@gmail.com,155,Lentes Urbanos,4,47.35,189.4
1410,2026-05-17 08:04:00,16,Miguel Romero,miguel.romero59@gmail.com,72,Pantalon Formal Negro,3,23.64,70.92
1411,2026-05-03 12:07:44,33,Emily Ruiz,emily.ruiz87@gmail.com,44,Jean Baggy Gris,5,75.28,376.4
1412,2026-05-15 21:27:04,81,Carlos Perez,carlos.perez8@gmail.com,59,Jean Urban Denim,3,95.83,287.49
1413,2026-05-12 13:57:59,64,Emily Salazar,emily.salazar93@gmail.com,93,Hoodie Zip Up Gris,5,52.41,262.05
1414,2026-05-22 08:19:03,66,Daniel Cruz,daniel.cruz12@gmail.com,156,Mochila Streetwear,1,48.72,48.72
1415,2026-05-08 15:45:14,79,Valeria Cruz,valeria.cruz58@gmail.com,71,Pantalon Formal Azul,3,22.27,66.81
1416,2026-05-25 18:37:30,63,Luis Salazar,luis.salazar83@gmail.com,82,Hoodie Oversize Blanco,2,37.34,74.68
1417,2026-05-27 12:16:54,19,Diana Romero,diana.romero86@gmail.com,59,Jean Urban Denim,1,95.83,95.83
1418,2026-05-15 11:34:29,91,Camila Acosta,camila.acosta41@gmail.com,147,Beanie Blanco,1,36.39,36.39
1419,2026-05-19 01:46:29,92,Paula Torres,paula.torres53@gmail.com,105,Chaqueta Cuero Negra,2,68.85,137.7
1420,2026-05-17 03:36:58,48,Miguel Torres,miguel.torres90@gmail.com,62,Pantalon Cargo Beige,1,99.94,99.94
1421,2026-05-24 12:49:05,41,Luis Gomez,luis.gomez94@gmail.com,58,Jean Oversize Negro,2,94.46,188.92
1422,2026-05-30 06:08:19,77,Jose Lopez,jose.lopez69@gmail.com,123,Short Baggy Negro,5,93.51,467.55
1423,2026-05-16 22:06:37,25,Diego Suarez,diego.suarez45@gmail.com,131,Short Vintage Denim,1,104.47,104.47
1424,2026-05-05 01:43:31,32,Pedro Cruz,pedro.cruz61@gmail.com,69,Pantalon Streetwear Gris,3,19.53,58.59
1425,2026-05-14 18:52:54,96,Mateo Mora,mateo.mora34@gmail.com,174,Sneakers Minimalistas,1,73.38,73.38
1426,2026-05-14 06:15:49,36,Andres Rojas,andres.rojas47@gmail.com,87,Hoodie Vintage Gris,3,44.19,132.57
1427,2026-05-13 23:57:30,61,Ana Benitez,ana.benitez19@gmail.com,71,Pantalon Formal Azul,3,22.27,66.81
1428,2026-05-31 18:34:47,37,Camila Rojas,camila.rojas50@gmail.com,171,Sneakers Retro Gris,3,69.27,207.81
1429,2026-05-24 10:52:20,4,Pedro Salazar,pedro.salazar91@gmail.com,151,Cadena Dorada,4,41.87,167.48
1430,2026-05-03 20:20:58,85,Fernanda Herrera,fernanda.herrera13@gmail.com,150,Cadena Plateada,2,40.5,81.0
1431,2026-05-11 15:04:08,78,Emily Herrera,emily.herrera26@gmail.com,170,Zapatos Formales Negros,3,67.9,203.7
1432,2026-05-21 12:19:36,43,Jose Rojas,jose.rojas67@gmail.com,95,Hoodie Acid Wash,4,55.15,220.6
1433,2026-05-31 07:02:28,75,Miguel Vega,miguel.vega53@gmail.com,195,Chompa Graphic Cafe,5,52.45,262.25
1434,2026-05-29 00:14:34,6,Andres Flores,andres.flores67@gmail.com,169,Zapatos Casuales Beige,3,66.53,199.59
1435,2026-05-18 21:38:45,79,Valeria Cruz,valeria.cruz58@gmail.com,156,Mochila Streetwear,2,48.72,97.44
1436,2026-05-25 04:36:26,23,Camila Castro,camila.castro71@gmail.com,14,Camiseta Boxy Fit,3,34.18,102.54
1437,2026-05-06 17:42:06,29,Mateo Romero,mateo.romero24@gmail.com,131,Short Vintage Denim,4,104.47,417.88
1438,2026-05-04 09:37:43,87,Emily Paspuel,emily.paspuel93@gmail.com,117,Chaqueta Casual Cafe,1,85.29,85.29
1439,2026-05-24 21:37:34,27,Luis Mora,luis.mora33@gmail.com,34,Camisa Streetwear Negra,5,61.58,307.9
1440,2026-05-06 09:33:13,11,Ana Flores,ana.flores99@gmail.com,66,Pantalon Jogger Azul,1,15.42,15.42
1441,2026-05-22 03:14:20,20,Carlos Lopez,carlos.lopez18@gmail.com,109,Chaqueta Oversize Gris,5,74.33,371.65
1442,2026-05-04 21:09:37,19,Diana Romero,diana.romero86@gmail.com,130,Short Casual Blanco,3,103.1,309.3
1443,2026-05-07 20:30:11,60,Diana Torres,diana.torres20@gmail.com,98,Hoodie Retro Purple,4,59.26,237.04
1444,2026-05-31 15:50:17,93,Fernanda Benitez,fernanda.benitez10@gmail.com,154,Lentes Vintage,5,45.98,229.9
1445,2026-05-13 15:48:39,74,Ana Mora,ana.mora16@gmail.com,115,Chaqueta Vintage Denim,2,82.55,165.1
1446,2026-05-28 03:27:41,38,Lucia Castro,lucia.castro3@gmail.com,194,Conjunto Minimalista Beige,2,50.54,101.08
1447,2026-05-15 12:09:45,22,Emily Perez,emily.perez82@gmail.com,137,Short Minimalista Blanco,1,22.69,22.69
1448,2026-05-11 15:54:08,21,Lucia Suarez,lucia.suarez43@gmail.com,109,Chaqueta Oversize Gris,4,74.33,297.32
1449,2026-05-08 22:14:07,15,Jose Castro,jose.castro82@gmail.com,137,Short Minimalista Blanco,5,22.69,113.45
1450,2026-05-09 06:27:52,14,Luis Flores,luis.flores15@gmail.com,117,Chaqueta Casual Cafe,2,85.29,170.58
1451,2026-05-15 16:11:46,21,Lucia Suarez,lucia.suarez43@gmail.com,26,Camisa Oversize Negra,5,50.62,253.1
1452,2026-05-06 18:39:09,93,Fernanda Benitez,fernanda.benitez10@gmail.com,88,Hoodie Streetwear Blanco,2,45.56,91.12
1453,2026-05-26 19:52:47,38,Lucia Castro,lucia.castro3@gmail.com,72,Pantalon Formal Negro,3,23.64,70.92
1454,2026-05-18 07:23:53,5,Daniel Acosta,daniel.acosta85@gmail.com,114,Chaqueta Techwear Gris,5,81.18,405.9
1455,2026-05-12 22:38:16,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,174,Sneakers Minimalistas,4,73.38,293.52
1456,2026-05-25 05:49:58,56,Luis Cruz,luis.cruz91@gmail.com,35,Camisa Rayada Azul,1,62.95,62.95
1457,2026-05-21 16:31:04,19,Diana Romero,diana.romero86@gmail.com,64,Pantalon Jogger Gris,2,102.68,205.36
1458,2026-05-15 18:03:19,36,Andres Rojas,andres.rojas47@gmail.com,96,Hoodie Techwear Gris,3,56.52,169.56
1459,2026-05-08 04:10:32,28,Fernanda Acosta,fernanda.acosta52@gmail.com,105,Chaqueta Cuero Negra,1,68.85,68.85
1460,2026-05-29 17:08:26,30,Lucia Acosta,lucia.acosta28@gmail.com,37,Camisa Loose Fit Gris,4,65.69,262.76
1461,2026-05-19 21:15:56,28,Fernanda Acosta,fernanda.acosta52@gmail.com,38,Camisa Vintage Cafe,2,67.06,134.12
1462,2026-05-14 17:19:44,73,Miguel Navarro,miguel.navarro4@gmail.com,97,Hoodie Urban Blue,2,57.89,115.78
1463,2026-05-14 17:05:38,75,Miguel Vega,miguel.vega53@gmail.com,135,Short Techwear Verde,2,19.95,39.9
1464,2026-05-30 00:20:29,40,Luis Castro,luis.castro1@gmail.com,79,Pantalon Urban Fit,2,33.23,66.46
1465,2026-05-19 16:08:28,98,Ana Navarro,ana.navarro44@gmail.com,58,Jean Oversize Negro,5,94.46,472.3
1466,2026-05-28 23:50:41,75,Miguel Vega,miguel.vega53@gmail.com,135,Short Techwear Verde,2,19.95,39.9
1467,2026-05-09 18:55:19,53,Fernanda Paspuel,fernanda.paspuel45@gmail.com,32,Camisa Lino Beige,5,58.84,294.2
1468,2026-05-27 03:30:50,24,Jose Gomez,jose.gomez27@gmail.com,44,Jean Baggy Gris,5,75.28,376.4
1469,2026-05-17 10:51:13,46,Daniel Mora,daniel.mora2@gmail.com,151,Cadena Dorada,5,41.87,209.35
1470,2026-05-11 16:22:42,36,Andres Rojas,andres.rojas47@gmail.com,190,Chompa Retro Celeste,3,42.9,128.7
1471,2026-05-01 02:06:41,49,Miguel Benitez,miguel.benitez4@gmail.com,36,Camisa Slim Fit Blanca,4,64.32,257.28
1472,2026-05-19 20:41:46,64,Emily Salazar,emily.salazar93@gmail.com,154,Lentes Vintage,3,45.98,137.94
1473,2026-05-05 19:40:52,91,Camila Acosta,camila.acosta41@gmail.com,200,Chompa Retro Blanco,1,62.0,62.0
1474,2026-05-25 20:17:21,73,Miguel Navarro,miguel.navarro4@gmail.com,152,Pulsera Cuero Negra,3,43.24,129.72
1475,2026-05-23 13:45:16,100,Ana Torres,ana.torres87@gmail.com,40,Camisa Denim Azul,3,69.8,209.4
1476,2026-05-19 12:46:06,90,Andres Ruiz,andres.ruiz70@gmail.com,141,Gorra Negra,3,28.17,84.51
1477,2026-05-25 13:16:38,53,Fernanda Paspuel,fernanda.paspuel45@gmail.com,126,Short Running Azul,5,97.62,488.1
1478,2026-05-09 11:34:52,38,Lucia Castro,lucia.castro3@gmail.com,87,Hoodie Vintage Gris,2,44.19,88.38
1479,2026-05-22 16:39:33,28,Fernanda Acosta,fernanda.acosta52@gmail.com,178,Tenis Deportivos Negros,2,78.86,157.72
1480,2026-05-16 09:36:33,30,Lucia Acosta,lucia.acosta28@gmail.com,129,Short Casual Azul,1,101.73,101.73
1481,2026-05-22 06:27:23,12,Sofia Gomez,sofia.gomez66@gmail.com,93,Hoodie Zip Up Gris,3,52.41,157.23
1482,2026-05-14 05:38:13,74,Ana Mora,ana.mora16@gmail.com,136,Short Urban Gray,5,21.32,106.6
1483,2026-05-19 13:40:42,82,Sofia Romero,sofia.romero21@gmail.com,141,Gorra Negra,2,28.17,56.34
1484,2026-05-19 16:46:11,65,Paula Vega,paula.vega31@gmail.com,114,Chaqueta Techwear Gris,5,81.18,405.9
1485,2026-05-01 02:56:37,75,Miguel Vega,miguel.vega53@gmail.com,88,Hoodie Streetwear Blanco,4,45.56,182.24
1486,2026-05-24 16:06:45,59,Luis Paspuel,luis.paspuel81@gmail.com,14,Camiseta Boxy Fit,5,34.18,170.9
1487,2026-05-20 10:23:15,70,Diana Ruiz,diana.ruiz90@gmail.com,123,Short Baggy Negro,5,93.51,467.55
1488,2026-05-06 03:16:27,16,Miguel Romero,miguel.romero59@gmail.com,76,Pantalon Techwear Negro,4,29.12,116.48
1489,2026-05-11 12:01:06,58,Carlos Vega,carlos.vega32@gmail.com,141,Gorra Negra,5,28.17,140.85
1490,2026-05-06 02:07:16,95,Ana Cruz,ana.cruz50@gmail.com,46,Jean Skinny Negro,5,78.02,390.1
1491,2026-05-29 05:42:47,12,Sofia Gomez,sofia.gomez66@gmail.com,31,Camisa Coreana Blanca,5,57.47,287.35
1492,2026-05-07 10:30:44,83,Maria Castro,maria.castro9@gmail.com,190,Chompa Retro Celeste,1,42.9,42.9
1493,2026-05-17 21:26:10,3,Daniel Suarez,daniel.suarez49@gmail.com,92,Hoodie Minimalista Negro,5,51.04,255.2
1494,2026-05-13 06:46:02,32,Pedro Cruz,pedro.cruz61@gmail.com,149,Cinturon Marron,1,39.13,39.13
1495,2026-05-04 23:56:31,86,Maria Flores,maria.flores52@gmail.com,84,Hoodie Oversize Beige,3,40.08,120.24
1496,2026-05-29 18:44:36,71,Mateo Navarro,mateo.navarro72@gmail.com,122,Short Deportivo Gris,2,92.14,184.28
1497,2026-05-10 02:23:47,60,Diana Torres,diana.torres20@gmail.com,34,Camisa Streetwear Negra,3,61.58,184.74
1498,2026-05-09 03:24:42,32,Pedro Cruz,pedro.cruz61@gmail.com,70,Pantalon Streetwear Negro,2,20.9,41.8
1499,2026-05-03 10:51:09,13,Luis Lopez,luis.lopez65@gmail.com,158,Riñonera Gris,5,51.46,257.3
1500,2026-05-02 10:34:45,60,Diana Torres,diana.torres20@gmail.com,79,Pantalon Urban Fit,4,33.23,132.92
1501,2026-05-14 10:33:05,24,Jose Gomez,jose.gomez27@gmail.com,25,Camisa Oversize Beige,3,49.25,147.75
1502,2026-05-26 12:22:14,32,Pedro Cruz,pedro.cruz61@gmail.com,94,Hoodie Boxy Fit Negro,3,53.78,161.34
1503,2026-05-22 21:34:29,54,Diego Flores,diego.flores78@gmail.com,164,Zapatillas Running Rojas,2,59.68,119.36
1504,2026-05-23 18:55:35,23,Camila Castro,camila.castro71@gmail.com,192,Sudadera Vintage Verde,3,46.72,140.16
1505,2026-05-07 14:37:40,47,Valeria Benitez,valeria.benitez19@gmail.com,8,Camiseta Anime Tokyo,4,25.96,103.84
1506,2026-05-05 11:10:46,47,Valeria Benitez,valeria.benitez19@gmail.com,176,Sneakers Vintage Rojos,4,76.12,304.48
1507,2026-05-11 00:23:38,1,Jose Suarez,jose.suarez11@gmail.com,118,Chaqueta Utility Beige,1,86.66,86.66
1508,2026-05-07 12:00:54,8,Paula Benitez,paula.benitez90@gmail.com,112,Chaqueta Puffer Negra,5,78.44,392.2
1509,2026-05-13 07:30:58,61,Ana Benitez,ana.benitez19@gmail.com,97,Hoodie Urban Blue,5,57.89,289.45
1510,2026-05-05 01:53:43,55,Ana Acosta,ana.acosta99@gmail.com,198,Tank Top Loose Fit Color191,5,58.18,290.9
1511,2026-05-21 18:58:48,60,Diana Torres,diana.torres20@gmail.com,113,Chaqueta Streetwear Verde,5,79.81,399.05
1512,2026-05-18 21:29:43,19,Diana Romero,diana.romero86@gmail.com,56,Jean Streetwear Gris,5,91.72,458.6
1513,2026-05-28 17:15:09,55,Ana Acosta,ana.acosta99@gmail.com,153,Pulsera Acero,1,44.61,44.61
1514,2026-05-14 07:44:25,54,Diego Flores,diego.flores78@gmail.com,174,Sneakers Minimalistas,4,73.38,293.52
1515,2026-05-10 10:18:24,37,Camila Rojas,camila.rojas50@gmail.com,127,Short Basketball Rojo,1,98.99,98.99
1516,2026-05-31 11:07:01,42,Fernanda Navarro,fernanda.navarro34@gmail.com,178,Tenis Deportivos Negros,4,78.86,315.44
1517,2026-05-03 00:04:36,72,Mateo Paspuel,mateo.paspuel64@gmail.com,93,Hoodie Zip Up Gris,3,52.41,157.23
1518,2026-05-14 17:58:52,79,Valeria Cruz,valeria.cruz58@gmail.com,42,Jean Baggy Azul Oscuro,3,72.54,217.62
1519,2026-05-10 09:02:28,73,Miguel Navarro,miguel.navarro4@gmail.com,199,Conjunto Urban Negro,1,60.09,60.09
1520,2026-05-24 22:03:43,34,Camila Paspuel,camila.paspuel92@gmail.com,198,Tank Top Loose Fit Color191,1,58.18,58.18
1521,2026-05-15 21:44:19,55,Ana Acosta,ana.acosta99@gmail.com,66,Pantalon Jogger Azul,4,15.42,61.68
1522,2026-05-01 02:19:20,55,Ana Acosta,ana.acosta99@gmail.com,177,Tenis Deportivos Blancos,5,77.49,387.45
1523,2026-05-17 13:29:52,94,Valeria Flores,valeria.flores75@gmail.com,45,Jean Skinny Azul,5,76.65,383.25
1524,2026-05-23 13:41:24,58,Carlos Vega,carlos.vega32@gmail.com,53,Jean Wide Leg Gris,4,87.61,350.44
1525,2026-05-12 10:28:28,28,Fernanda Acosta,fernanda.acosta52@gmail.com,62,Pantalon Cargo Beige,5,99.94,499.7
1526,2026-05-25 12:44:00,90,Andres Ruiz,andres.ruiz70@gmail.com,134,Short Skate Negro,1,18.58,18.58
1527,2026-05-12 10:24:22,93,Fernanda Benitez,fernanda.benitez10@gmail.com,77,Pantalon Casual Cafe,3,30.49,91.47
1528,2026-05-23 04:12:11,17,Pedro Gomez,pedro.gomez67@gmail.com,110,Chaqueta Impermeable Negra,1,75.7,75.7
1529,2026-05-28 08:57:54,20,Carlos Lopez,carlos.lopez18@gmail.com,31,Camisa Coreana Blanca,2,57.47,114.94
1530,2026-05-05 00:16:25,54,Diego Flores,diego.flores78@gmail.com,146,Beanie Gris,4,35.02,140.08
1531,2026-05-07 03:21:25,100,Ana Torres,ana.torres87@gmail.com,120,Chaqueta Urban Black,4,89.4,357.6
1532,2026-05-24 09:32:17,57,Luis Acosta,luis.acosta47@gmail.com,137,Short Minimalista Blanco,2,22.69,45.38
1533,2026-05-29 15:54:33,31,Jose Perez,jose.perez2@gmail.com,190,Chompa Retro Celeste,1,42.9,42.9
1534,2026-05-21 13:20:09,3,Daniel Suarez,daniel.suarez49@gmail.com,74,Pantalon Slim Fit Gris,4,26.38,105.52
1535,2026-05-14 16:03:05,47,Valeria Benitez,valeria.benitez19@gmail.com,41,Jean Baggy Azul Claro,1,71.17,71.17
1536,2026-05-02 03:01:10,15,Jose Castro,jose.castro82@gmail.com,177,Tenis Deportivos Blancos,2,77.49,154.98
1537,2026-05-15 18:22:57,97,Diego Rojas,diego.rojas44@gmail.com,65,Pantalon Jogger Negro,2,104.05,208.1
1538,2026-05-03 06:27:42,39,Ana Castro,ana.castro27@gmail.com,13,Camiseta Acid Wash,4,32.81,131.24
1539,2026-05-29 05:14:56,88,Sofia Paspuel,sofia.paspuel45@gmail.com,94,Hoodie Boxy Fit Negro,5,53.78,268.9
1540,2026-05-24 17:39:55,44,Fernanda Torres,fernanda.torres34@gmail.com,26,Camisa Oversize Negra,2,50.62,101.24
1541,2026-05-15 03:21:26,24,Jose Gomez,jose.gomez27@gmail.com,193,Tank Top Streetwear Gris,1,48.63,48.63
1542,2026-05-22 17:18:08,52,Camila Mora,camila.mora82@gmail.com,128,Short Streetwear Negro,5,100.36,501.8
1543,2026-05-31 12:56:12,38,Lucia Castro,lucia.castro3@gmail.com,114,Chaqueta Techwear Gris,3,81.18,243.54
1544,2026-05-12 03:32:58,21,Lucia Suarez,lucia.suarez43@gmail.com,163,Zapatillas Running Azul,1,58.31,58.31
1545,2026-05-09 00:57:29,65,Paula Vega,paula.vega31@gmail.com,132,Short Loose Fit Gris,1,15.84,15.84
1546,2026-05-30 22:01:03,62,Diego Perez,diego.perez69@gmail.com,47,Jean Cargo Verde,2,79.39,158.78
1547,2026-05-26 19:00:49,60,Diana Torres,diana.torres20@gmail.com,10,Camiseta Streetwear Urban,4,28.7,114.8
1548,2026-05-08 23:15:19,28,Fernanda Acosta,fernanda.acosta52@gmail.com,197,Sudadera Boxy Fit Celeste,3,56.27,168.81
1549,2026-05-02 08:15:47,15,Jose Castro,jose.castro82@gmail.com,105,Chaqueta Cuero Negra,2,68.85,137.7
1550,2026-05-16 15:05:50,24,Jose Gomez,jose.gomez27@gmail.com,69,Pantalon Streetwear Gris,3,19.53,58.59
1551,2026-05-25 14:50:57,68,Miguel Rojas,miguel.rojas85@gmail.com,37,Camisa Loose Fit Gris,1,65.69,65.69
1552,2026-05-01 10:49:45,11,Ana Flores,ana.flores99@gmail.com,39,Camisa Estampada Negra,2,68.43,136.86
1553,2026-05-21 17:01:07,13,Luis Lopez,luis.lopez65@gmail.com,116,Chaqueta Cargo Negra,4,83.92,335.68
1554,2026-05-22 09:06:38,16,Miguel Romero,miguel.romero59@gmail.com,152,Pulsera Cuero Negra,1,43.24,43.24
1555,2026-05-08 23:31:08,3,Daniel Suarez,daniel.suarez49@gmail.com,109,Chaqueta Oversize Gris,4,74.33,297.32
1556,2026-05-09 10:49:06,16,Miguel Romero,miguel.romero59@gmail.com,1,Camiseta Basica Negra,3,16.37,49.11
1557,2026-05-22 04:19:45,64,Emily Salazar,emily.salazar93@gmail.com,112,Chaqueta Puffer Negra,2,78.44,156.88
1558,2026-05-22 04:58:48,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,118,Chaqueta Utility Beige,2,86.66,173.32
1559,2026-05-01 07:40:23,94,Valeria Flores,valeria.flores75@gmail.com,21,Camisa Formal Blanca,4,43.77,175.08
1560,2026-05-15 05:22:58,4,Pedro Salazar,pedro.salazar91@gmail.com,69,Pantalon Streetwear Gris,4,19.53,78.12
1561,2026-05-02 13:04:30,13,Luis Lopez,luis.lopez65@gmail.com,193,Tank Top Streetwear Gris,3,48.63,145.89
1562,2026-05-01 01:42:31,5,Daniel Acosta,daniel.acosta85@gmail.com,170,Zapatos Formales Negros,3,67.9,203.7
1563,2026-05-02 11:03:00,85,Fernanda Herrera,fernanda.herrera13@gmail.com,145,Beanie Negro,2,33.65,67.3
1564,2026-05-20 11:50:42,83,Maria Castro,maria.castro9@gmail.com,175,Sneakers Skate Azules,2,74.75,149.5
1565,2026-05-08 11:52:29,1,Jose Suarez,jose.suarez11@gmail.com,96,Hoodie Techwear Gris,3,56.52,169.56
1566,2026-05-07 08:02:41,87,Emily Paspuel,emily.paspuel93@gmail.com,107,Chaqueta Varsity Negra,5,71.59,357.95
1567,2026-05-21 10:41:08,60,Diana Torres,diana.torres20@gmail.com,112,Chaqueta Puffer Negra,2,78.44,156.88
1568,2026-05-03 03:16:56,39,Ana Castro,ana.castro27@gmail.com,182,Sudadera Vintage Blanco,2,27.62,55.24
1569,2026-05-22 18:09:03,26,Pedro Castro,pedro.castro94@gmail.com,165,Converse Negras,2,61.05,122.1
1570,2026-05-19 10:30:26,70,Diana Ruiz,diana.ruiz90@gmail.com,179,Zapatillas Techwear,3,80.23,240.69
1571,2026-05-29 19:15:43,39,Ana Castro,ana.castro27@gmail.com,146,Beanie Gris,5,35.02,175.1
1572,2026-05-08 19:18:03,24,Jose Gomez,jose.gomez27@gmail.com,100,Hoodie Monocromatico,5,62.0,310.0
1573,2026-05-13 07:34:33,79,Valeria Cruz,valeria.cruz58@gmail.com,92,Hoodie Minimalista Negro,4,51.04,204.16
1574,2026-05-04 01:28:22,85,Fernanda Herrera,fernanda.herrera13@gmail.com,85,Hoodie Graphic Rojo,4,41.45,165.8
1575,2026-05-16 02:23:47,13,Luis Lopez,luis.lopez65@gmail.com,44,Jean Baggy Gris,5,75.28,376.4
1576,2026-05-29 07:05:56,95,Ana Cruz,ana.cruz50@gmail.com,7,Camiseta Vintage Verde,2,24.59,49.18
1577,2026-05-18 03:20:55,44,Fernanda Torres,fernanda.torres34@gmail.com,84,Hoodie Oversize Beige,4,40.08,160.32
1578,2026-05-13 16:55:19,88,Sofia Paspuel,sofia.paspuel45@gmail.com,45,Jean Skinny Azul,1,76.65,76.65
1579,2026-05-12 17:38:42,1,Jose Suarez,jose.suarez11@gmail.com,187,Sudadera Boxy Fit Beige,4,37.17,148.68
1580,2026-05-13 10:16:52,54,Diego Flores,diego.flores78@gmail.com,196,Polo Acid Wash Morado,1,54.36,54.36
1581,2026-05-15 03:27:15,86,Maria Flores,maria.flores52@gmail.com,189,Conjunto Urban Morado,2,40.99,81.98
1582,2026-05-28 02:12:43,43,Jose Rojas,jose.rojas67@gmail.com,75,Pantalon Tactical Verde,2,27.75,55.5
1583,2026-05-11 16:30:18,75,Miguel Vega,miguel.vega53@gmail.com,34,Camisa Streetwear Negra,5,61.58,307.9
1584,2026-05-24 04:18:05,94,Valeria Flores,valeria.flores75@gmail.com,147,Beanie Blanco,4,36.39,145.56
1585,2026-05-09 21:15:54,63,Luis Salazar,luis.salazar83@gmail.com,127,Short Basketball Rojo,5,98.99,494.95
1586,2026-05-12 06:01:20,23,Camila Castro,camila.castro71@gmail.com,122,Short Deportivo Gris,3,92.14,276.42
1587,2026-05-16 08:24:41,42,Fernanda Navarro,fernanda.navarro34@gmail.com,119,Chaqueta Windbreaker Azul,1,88.03,88.03
1588,2026-05-11 20:03:15,74,Ana Mora,ana.mora16@gmail.com,198,Tank Top Loose Fit Color191,4,58.18,232.72
1589,2026-05-17 20:21:59,91,Camila Acosta,camila.acosta41@gmail.com,131,Short Vintage Denim,3,104.47,313.41
1590,2026-05-03 09:36:01,61,Ana Benitez,ana.benitez19@gmail.com,104,Chaqueta Bomber Verde,3,67.48,202.44
1591,2026-05-29 18:22:38,24,Jose Gomez,jose.gomez27@gmail.com,53,Jean Wide Leg Gris,2,87.61,175.22
1592,2026-05-08 13:13:16,29,Mateo Romero,mateo.romero24@gmail.com,78,Pantalon Recto Beige,3,31.86,95.58
1593,2026-05-11 07:49:27,69,Lucia Herrera,lucia.herrera62@gmail.com,36,Camisa Slim Fit Blanca,4,64.32,257.28
1594,2026-05-05 11:44:14,55,Ana Acosta,ana.acosta99@gmail.com,176,Sneakers Vintage Rojos,4,76.12,304.48
1595,2026-05-25 11:04:35,74,Ana Mora,ana.mora16@gmail.com,152,Pulsera Cuero Negra,4,43.24,172.96
1596,2026-05-10 01:03:31,60,Diana Torres,diana.torres20@gmail.com,33,Camisa Oxford Celeste,3,60.21,180.63
